datetime,pm25_level,solar_radiation,boundary_layer_height,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2025-07-13,28.25,146.79724,495.62677,34.5,25.4,28.9,46.5,25.4,34.6,84.7,13.258,100.0,12.5,22.2,1001.3,"Rain, Partially cloudy"
2025-07-14,18.166666666666668,125.88098,768.29456,33.0,25.7,28.2,41.6,25.7,32.5,87.7,10.707,100.0,8.33,18.4,999.3,"Rain, Overcast"
2025-07-15,15.583333333333334,136.1261,661.7539,33.2,26.0,28.9,42.1,26.0,33.5,82.2,0.4,100.0,4.17,18.4,998.9,"Rain, Partially cloudy"
2025-07-16,24.45833333333333,164.1823,430.32077,33.2,26.0,29.1,45.1,26.0,35.9,85.5,14.555,100.0,12.5,15.3,1000.5,"Rain, Partially cloudy"
2025-07-17,19.58333333333333,58.54059,405.98724,33.7,25.4,29.3,43.9,25.4,35.0,80.7,5.89,100.0,4.17,16.0,1002.5,"Rain, Partially cloudy"
2025-07-18,21.666666666666668,171.35341,893.9103,33.0,26.0,28.5,40.9,26.0,33.2,84.8,8.555,100.0,8.33,19.5,1000.9,"Rain, Partially cloudy"
2025-07-19,17.75,175.22206,779.6595,33.5,26.3,29.8,41.4,26.3,35.0,74.0,0.0,0.0,0.0,22.9,998.8,Partially cloudy
2025-07-20,21.125,181.07715,522.80145,34.2,27.9,30.9,42.7,32.0,37.2,70.8,0.0,0.0,0.0,9.4,998.8,Partially cloudy
2025-07-21,30.75,74.3721,324.7834,32.2,27.0,29.6,42.2,30.6,36.3,80.7,0.0,0.0,0.0,10.4,1001.4,Partially cloudy
2025-07-22,31.916666666666668,138.72177,381.50137,32.0,26.3,28.7,42.3,26.3,35.2,86.7,7.414,100.0,4.17,12.2,1000.2,"Rain, Partially cloudy"
2025-07-23,16.333333333333332,64.1368,300.78162,31.0,27.0,28.7,42.0,30.6,35.2,87.3,13.961,100.0,8.33,11.2,997.3,"Rain, Partially cloudy"
2025-07-24,27.125,188.50697,541.77625,35.5,26.0,31.1,47.1,26.0,38.6,74.6,0.0,0.0,0.0,16.0,996.0,Partially cloudy
2025-07-25,33.458333333333336,188.35861,608.70935,36.0,29.0,32.4,46.9,36.9,41.5,70.7,0.007,100.0,4.17,21.6,995.5,"Rain, Partially cloudy"
2025-07-26,23.375,126.909164,426.70062,36.4,27.3,31.5,45.8,31.3,39.2,72.4,0.0,0.0,0.0,14.6,996.8,Partially cloudy
2025-07-27,24.75,182.18433,532.0886,35.9,29.0,32.0,47.4,36.9,40.7,72.2,0.0,0.0,0.0,14.8,996.9,Partially cloudy
2025-07-28,32.083333333333336,173.215,398.7094,35.1,29.0,31.2,46.1,35.3,40.2,77.1,0.816,100.0,4.17,15.7,997.2,"Rain, Partially cloudy"
2025-07-29,17.833333333333332,99.68209,253.58324,29.7,27.0,28.4,38.3,31.0,34.9,90.5,63.251,100.0,8.33,13.2,998.0,"Rain, Overcast"
2025-07-30,19.125,57.19563,391.4924,31.0,27.0,28.5,42.5,31.2,35.4,90.6,15.965,100.0,8.33,18.4,998.6,"Rain, Overcast"
2025-07-31,15.041666666666666,43.282047,327.52612,28.9,26.0,27.2,38.5,26.0,31.8,96.3,44.19,100.0,25.0,14.0,999.5,"Rain, Overcast"
2025-08-01,16.041666666666668,77.73411,336.34158,32.3,26.0,28.5,40.4,26.0,33.8,85.5,4.629,100.0,4.17,18.4,1000.5,"Rain, Partially cloudy"
2025-08-02,22.58333333333333,122.45387,497.93732,33.1,27.0,29.3,42.5,31.2,35.7,82.0,0.23,100.0,8.33,18.7,1000.9,"Rain, Partially cloudy"
2025-08-03,24.291666666666668,122.43555,460.2974,33.3,26.0,29.5,43.8,26.0,35.6,83.2,17.067,100.0,8.33,18.2,1002.0,"Rain, Overcast"
2025-08-04,25.75,108.00941,427.4463,32.9,28.0,30.0,41.4,32.0,36.6,77.0,0.0,0.0,0.0,17.1,1003.1,Overcast
2025-08-05,23.541666666666668,107.788055,472.69196,32.5,28.0,29.5,44.2,32.0,35.4,77.5,0.2,100.0,4.17,16.1,1003.2,"Rain, Overcast"
2025-08-06,26.791666666666668,165.95906,411.9876,34.7,27.0,30.3,44.0,30.1,36.5,74.0,0.0,0.0,0.0,14.5,1003.9,Partially cloudy
2025-08-07,23.166666666666668,201.89763,603.4519,35.0,27.0,31.1,43.3,30.3,37.3,69.6,0.0,0.0,0.0,22.3,1002.7,Partially cloudy
2025-08-08,25.125,193.78479,436.4118,35.5,28.0,31.5,42.9,31.3,37.2,65.1,0.0,0.0,0.0,21.1,1003.5,Partially cloudy
2025-08-09,16.958333333333332,49.776737,247.4104,28.0,25.2,26.4,33.6,25.2,28.2,95.0,102.068,100.0,16.67,15.8,1005.9,"Rain, Overcast"
2025-08-10,29.875,123.9875,433.616,33.0,26.0,29.5,42.4,26.0,35.3,80.3,0.0,0.0,0.0,20.6,1004.4,Partially cloudy
2025-08-11,26.33333333333333,126.645676,306.75272,33.1,28.0,30.6,43.1,32.0,37.3,73.2,0.0,0.0,0.0,21.1,1003.2,Partially cloudy
2025-08-12,28.791666666666668,183.65617,430.71887,33.0,25.4,29.3,41.9,25.4,34.7,81.3,34.591,100.0,12.5,13.7,1002.7,"Rain, Partially cloudy"
2025-08-13,31.5,173.87132,464.70868,34.5,28.6,31.1,43.7,34.6,38.4,73.0,0.0,0.0,0.0,14.8,1001.6,Partially cloudy
2025-08-14,18.0,73.64258,266.10013,31.0,25.0,27.2,38.7,25.0,30.8,92.5,92.149,100.0,20.83,15.1,1004.6,"Rain, Partially cloudy"
2025-08-15,40.083333333333336,134.82019,374.78513,30.0,26.0,28.1,38.2,26.0,33.4,89.3,0.463,100.0,4.17,9.9,1003.3,"Rain, Partially cloudy"
2025-08-16,42.66666666666666,140.64005,375.7554,33.4,27.0,29.6,45.5,31.2,37.0,84.1,0.185,100.0,4.17,13.5,1001.7,"Rain, Partially cloudy"
2025-08-17,29.0,138.20348,457.71225,33.6,27.0,29.3,45.8,30.6,36.4,83.5,0.185,100.0,4.17,13.7,1002.8,"Rain, Partially cloudy"
2025-08-18,30.25,138.58595,554.6035,34.0,26.0,30.1,46.4,26.0,37.3,79.5,0.022,100.0,4.17,18.4,1004.4,"Rain, Partially cloudy"
2025-08-19,24.83333333333333,196.20511,539.2466,34.5,28.0,30.0,44.2,32.7,37.0,79.8,0.371,100.0,4.17,15.3,1003.0,"Rain, Partially cloudy"
2025-08-20,20.666666666666668,177.26,682.6591,34.9,27.9,30.8,48.1,32.7,38.0,75.1,0.37,100.0,4.17,21.8,1002.3,"Rain, Partially cloudy"
2025-08-21,23.70833333333333,155.13318,385.9271,34.0,28.0,30.7,44.5,32.7,38.5,76.7,0.093,100.0,4.17,16.6,1002.2,"Rain, Partially cloudy"
2025-08-22,41.29166666666666,158.41794,299.09912,33.6,28.0,29.8,43.5,33.6,37.3,82.3,3.074,100.0,4.17,11.0,1000.0,"Rain, Partially cloudy"
2025-08-23,25.5,101.114624,320.868,33.5,25.9,28.7,45.3,25.9,33.9,85.6,35.184,100.0,12.5,14.2,1000.2,"Rain, Partially cloudy"
2025-08-24,22.875,112.61009,477.15198,33.0,25.9,28.2,42.2,25.9,32.6,86.7,5.629,100.0,12.5,18.4,1000.9,"Rain, Partially cloudy"
2025-08-25,19.25,52.26711,622.0076,29.0,26.0,27.4,34.7,26.0,31.3,89.9,13.4,100.0,83.33,21.3,1000.3,"Rain, Partially cloudy"
2025-08-26,11.166666666666666,121.31646,578.52637,31.0,26.0,27.3,41.5,26.0,31.1,92.7,9.4,100.0,79.17,20.6,1002.7,"Rain, Partially cloudy"
2025-08-27,26.041666666666668,153.41472,404.90173,29.7,26.0,27.5,38.4,26.0,32.1,92.2,2.9,100.0,58.33,11.2,1003.2,"Rain, Partially cloudy"
2025-08-28,44.083333333333336,130.90912,408.30414,34.1,27.0,30.0,47.1,30.6,37.8,82.9,4.4,100.0,45.83,12.2,1002.4,"Rain, Partially cloudy"
2025-08-29,34.708333333333336,129.20998,464.1991,30.0,26.7,28.2,40.4,30.3,34.8,91.7,7.0,100.0,58.33,17.2,1003.6,"Rain, Partially cloudy"
2025-08-30,22.291666666666668,108.68121,485.87076,34.0,26.0,29.4,43.4,26.0,35.1,81.6,1.9,100.0,58.33,18.4,1005.5,"Rain, Partially cloudy"
2025-08-31,20.95833333333333,47.714176,401.92667,30.0,26.0,27.8,37.3,26.0,32.1,85.4,24.6,100.0,83.33,18.4,1003.8,"Rain, Partially cloudy"
2025-09-01,9.478260869565217,62.643044,477.23047,31.0,24.0,25.8,40.5,24.0,27.1,92.3,39.9,100.0,100.0,20.5,1000.0,"Rain, Overcast"
2025-09-02,9.25,68.68376,511.2355,29.0,25.0,26.2,34.4,25.0,27.7,93.3,36.5,100.0,100.0,22.3,1001.3,"Rain, Overcast"
2025-09-03,15.166666666666666,115.56873,343.90228,32.0,24.0,26.5,41.9,24.0,28.1,91.5,20.1,100.0,95.83,20.2,1004.3,"Rain, Overcast"
2025-09-04,18.375,180.11534,378.21445,33.6,25.0,28.1,41.8,25.0,32.0,86.1,7.4,100.0,37.5,14.0,1004.5,"Rain, Partially cloudy"
2025-09-05,21.625,91.889984,668.7583,32.3,26.0,28.5,41.7,26.0,33.2,83.3,8.9,100.0,33.33,17.6,1004.7,"Rain, Partially cloudy"
2025-09-06,25.625,158.94049,552.205,34.0,26.4,29.8,43.5,26.4,35.9,78.3,10.1,100.0,62.5,18.4,1004.9,"Rain, Partially cloudy"
2025-09-07,24.25,144.66011,421.8176,33.0,27.0,28.9,41.7,30.6,34.6,82.1,8.8,100.0,33.33,16.6,1004.7,"Rain, Partially cloudy"
2025-09-08,18.666666666666668,155.70378,384.24023,34.6,26.0,30.0,40.8,26.0,34.4,73.9,4.3,100.0,37.5,11.4,1005.7,"Rain, Partially cloudy"
2025-09-09,19.875,191.81969,550.15826,35.0,27.0,30.3,44.2,31.0,36.7,75.9,0.6,100.0,16.67,15.8,1006.8,"Rain, Partially cloudy"
2025-09-10,19.416666666666668,195.5769,783.7321,33.5,27.0,30.0,40.6,30.6,35.8,75.5,0.0,0.0,0.0,21.3,1006.3,Partially cloudy
